id,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,attack_cat,label
398,0.165417,tcp,FIN,12,6,3818,268,102.770573,Exploits,1
399,0.414536,tcp,FIN,10,8,1204,354,41.009707,Fuzzers,1
400,0.419779,tcp,FIN,10,8,1332,354,40.4975,Fuzzers,1
401,0.252441,tcp,FIN,10,6,1844,268,59.419827,Fuzzers,1
402,7.312841,ospf,INT,40,0,10880,0,5.333085,Reconnaissance,1
403,0.186136,tcp,FIN,10,12,816,6574,112.820729,Exploits,1
404,0.246582,tcp,FIN,16,8,6924,812,93.275259,Exploits,1
405,0.188998,tcp,FIN,10,6,854,268,79.36592,Reconnaissance,1
406,0.198691,tcp,FIN,10,6,918,268,75.494111,Exploits,1
407,4.490101,udp,INT,116,0,17078,0,25.611897,Fuzzers,1
408,43.982441,tcp,FIN,28,28,1568,1528,1.250499,Fuzzers,1
409,0.568472,tcp,FIN,18,16,2512,1386,58.05035,Exploits,1
410,0.535636,tcp,FIN,12,10,1256,1288,39.205729,Exploits,1
411,0.793553,tcp,FIN,16,10,906,556,31.503882,Fuzzers,1
412,0.905874,tcp,FIN,16,12,904,642,29.805469,Fuzzers,1
413,0.628707,tcp,FIN,10,10,964,3708,30.220755,Exploits,1
414,0.954264,tcp,FIN,14,12,782,678,26.198201,Fuzzers,1
415,1.335126,tcp,FIN,16,14,904,728,21.720796,Fuzzers,1
416,0.417471,tcp,FIN,10,8,786,826,40.721392,DoS,1
417,0.328615,tcp,FIN,10,10,888,3780,57.818418,Exploits,1
418,0.720163,tcp,FIN,14,12,790,678,34.714364,Fuzzers,1
419,0.963038,tcp,FIN,18,14,2798,2050,32.189798,Exploits,1
420,0.376248,tcp,FIN,10,6,1062,268,39.867321,Exploits,1
421,1.30776,tcp,FIN,34,22,23864,1846,42.056646,Exploits,1
422,43.776703,tcp,FIN,5416,806,7164417,34668,142.10755,Exploits,1
423,0.338931,tcp,FIN,10,8,796,1024,50.157703,DoS,1
424,1.194859,tcp,FIN,20,24,934,8624,35.987509,Exploits,1
425,0.796488,tcp,FIN,10,8,564,354,21.343699,Reconnaissance,1
426,0.320574,tcp,FIN,10,6,568,268,46.791071,Shellcode,1
427,0.367036,tcp,FIN,10,8,1092,1044,46.316981,Exploits,1
428,0.000007,udp,INT,2,0,136,0,142857.1409,DoS,1
429,0.49391,tcp,FIN,10,14,770,11200,46.567187,Exploits,1
430,0.340732,tcp,FIN,10,8,842,1670,49.892583,DoS,1
431,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
432,0.829626,tcp,FIN,10,8,564,354,20.49116,Reconnaissance,1
433,0.000007,udp,INT,2,0,406,0,142857.1409,Shellcode,1
434,0.915074,tcp,FIN,16,10,1536,556,27.320195,Fuzzers,1
435,0.328484,tcp,FIN,10,16,1126,14492,76.107208,Exploits,1
436,0.381521,tcp,FIN,10,10,794,3962,49.800668,Exploits,1
437,0.580452,tcp,FIN,12,8,2326,552,32.73311,Exploits,1
438,1.845588,tcp,FIN,24,20,4963,1834,23.298808,Exploits,1
439,1.634732,tcp,FIN,20,38,1084,31422,34.868101,Exploits,1
440,0.000003,sctp,INT,2,0,78,0,333333.3215,Exploits,1
441,0.000003,sctp,INT,2,0,78,0,333333.3215,Exploits,1
442,0.52179,tcp,FIN,10,6,684,268,28.747196,Shellcode,1
443,1.300463,tcp,FIN,18,28,992,16286,34.603062,Exploits,1
444,0.884886,tcp,FIN,10,8,564,354,19.211514,Reconnaissance,1
445,0.474962,tcp,FIN,12,22,906,22330,69.479243,Exploits,1
446,0.818168,tcp,FIN,10,8,564,354,20.778129,Reconnaissance,1
447,35.181515,tcp,FIN,4144,622,5487011,26990,135.440445,DoS,1
448,0.37681,tcp,FIN,10,6,562,268,39.807859,Shellcode,1
449,0.000023,udp,INT,2,0,168,0,43478.25991,Reconnaissance,1
450,0.000003,udp,INT,2,0,168,0,333333.3215,Reconnaissance,1
451,0.346076,tcp,FIN,10,6,914,268,43.343079,Exploits,1
452,3.315317,tcp,FIN,182,44,214505,2812,67.866815,Exploits,1
453,0.000004,udp,INT,2,0,2792,0,250000.0006,Exploits,1
454,0.000001,udp,INT,2,0,168,0,1000000.003,Reconnaissance,1
455,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
456,0.671246,tcp,FIN,10,8,564,354,25.326036,Reconnaissance,1
457,0.67514,tcp,FIN,10,8,564,354,25.179962,Reconnaissance,1
458,0.277344,tcp,FIN,10,10,800,5972,68.506983,Exploits,1
459,0.012899,tcp,ACC,2,2,96,96,232.576165,Exploits,1
460,0.623815,tcp,FIN,10,8,564,354,27.251669,Reconnaissance,1
461,0.190103,tcp,FIN,10,10,916,4638,99.945822,Exploits,1
462,0.000005,ggp,INT,2,0,180,0,200000.0051,Analysis,1
463,0.000005,ggp,INT,2,0,180,0,200000.0051,Exploits,1
464,0.000005,ggp,INT,2,0,180,0,200000.0051,Exploits,1
465,0.000003,ip,INT,2,0,180,0,333333.3215,Fuzzers,1
466,0.000003,ip,INT,2,0,180,0,333333.3215,DoS,1
467,0.000003,ip,INT,2,0,180,0,333333.3215,DoS,1
468,0.000003,ip,INT,2,0,180,0,333333.3215,Exploits,1
469,0.000003,ipnip,INT,2,0,180,0,333333.3215,Fuzzers,1
470,0.000003,ipnip,INT,2,0,180,0,333333.3215,DoS,1
471,0.000003,ipnip,INT,2,0,180,0,333333.3215,DoS,1
472,0.000003,ipnip,INT,2,0,180,0,333333.3215,Exploits,1
473,1.160125,tcp,FIN,22,22,1190,1642,37.064971,Exploits,1
474,1.160125,tcp,FIN,22,22,1190,1642,37.064971,Exploits,1
475,1.007653,st2,INT,4,0,360,0,2.977215,Reconnaissance,1
476,1.007653,st2,INT,4,0,360,0,2.977215,DoS,1
477,1.007653,st2,INT,4,0,360,0,2.977215,DoS,1
478,1.007653,st2,INT,4,0,360,0,2.977215,Exploits,1
479,0.192322,tcp,FIN,12,6,5098,268,88.393423,Exploits,1
480,0.187225,tcp,FIN,10,6,1988,268,80.117506,Exploits,1
481,0.675253,tcp,FIN,10,8,564,354,25.17575,Reconnaissance,1
482,0.000008,argus,INT,2,0,180,0,125000.0003,DoS,1
483,0.000003,chaos,INT,2,0,200,0,333333.3215,Backdoor,1
484,0.000003,chaos,INT,2,0,200,0,333333.3215,Exploits,1
485,0.000003,chaos,INT,2,0,200,0,333333.3215,Exploits,1
486,0.000006,egp,INT,2,0,180,0,166666.6608,Fuzzers,1
487,0.000006,egp,INT,2,0,180,0,166666.6608,DoS,1
488,0.000006,egp,INT,2,0,180,0,166666.6608,DoS,1
489,0.000006,egp,INT,2,0,180,0,166666.6608,DoS,1
490,0.000006,egp,INT,2,0,180,0,166666.6608,Exploits,1
491,0.000002,emcon,INT,2,0,180,0,500000.0013,Exploits,1
492,0.000006,nvp,INT,2,0,180,0,166666.6608,DoS,1
493,0.000013,udp,INT,2,0,168,0,76923.07779,Reconnaissance,1
494,0.000006,nvp,INT,2,0,180,0,166666.6608,Exploits,1
495,0.707186,tcp,FIN,18,22,1032,9898,55.148152,Exploits,1
496,0.000003,pup,INT,2,0,180,0,333333.3215,Fuzzers,1
497,0.000015,udp,INT,2,0,168,0,66666.66835,Reconnaissance,1
498,0.000003,pup,INT,2,0,180,0,333333.3215,DoS,1
499,0.781325,tcp,FIN,22,44,1186,40540,83.192015,Exploits,1
500,0.225991,tcp,FIN,10,8,1170,966,75.224236,Exploits,1
501,0.000003,pup,INT,2,0,180,0,333333.3215,DoS,1
502,0.227117,tcp,FIN,10,10,834,5384,83.657321,Exploits,1
503,0.000003,pup,INT,2,0,180,0,333333.3215,Exploits,1
504,0.00001,udp,INT,2,0,748,0,100000.0025,Exploits,1
505,0.000003,xnet,INT,2,0,180,0,333333.3215,Exploits,1
506,1.411386,tcp,FIN,22,22,1202,1664,30.466506,Exploits,1
507,0.244608,tcp,FIN,10,6,980,268,61.322606,Reconnaissance,1
508,1.253977,tcp,FIN,252,54,308919,3296,243.226163,Exploits,1
509,0.00002,udp,INT,2,0,168,0,50000.00126,Reconnaissance,1
510,0.371083,tcp,FIN,10,6,950,268,40.422225,Fuzzers,1
511,0.000007,udp,INT,2,0,168,0,142857.1409,Reconnaissance,1
512,1.246909,mux,INT,4,0,400,0,2.405949,DoS,1
513,0.489758,ospf,INT,20,0,1040,0,38.794669,Backdoor,1
514,0.489758,ospf,INT,20,0,1040,0,38.794669,DoS,1
515,1.246909,mux,INT,4,0,400,0,2.405949,DoS,1
516,57.237827,tcp,FIN,1642,11018,70700,14657531,221.164929,DoS,1
517,1.246909,mux,INT,4,0,400,0,2.405949,Exploits,1
518,0.231606,tcp,FIN,12,22,926,23166,142.483351,Exploits,1
519,1.246909,mux,INT,4,0,400,0,2.405949,Exploits,1
520,1.565097,tcp,FIN,60,348,2976,449181,260.047784,Exploits,1
521,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
522,1.246909,mux,INT,4,0,400,0,2.405949,Exploits,1
523,1.644148,tcp,FIN,232,50,283242,2998,170.909189,Exploits,1
524,0.000009,dcn,INT,2,0,200,0,111111.1072,Backdoor,1
525,7.312841,ospf,INT,40,0,10880,0,5.333085,Reconnaissance,1
526,0.000009,dcn,INT,2,0,200,0,111111.1072,Exploits,1
527,7.312841,ospf,INT,40,0,10880,0,5.333085,DoS,1
528,0.000005,hmp,INT,2,0,200,0,200000.0051,DoS,1
529,7.312841,ospf,INT,40,0,10880,0,5.333085,DoS,1
530,0.000005,hmp,INT,2,0,200,0,200000.0051,DoS,1
531,7.312841,ospf,INT,40,0,10880,0,5.333085,Exploits,1
532,0.27331,tcp,FIN,10,6,898,268,54.882733,Exploits,1
533,0.000008,prm,INT,2,0,200,0,125000.0003,Analysis,1
534,0.155371,tcp,FIN,22,8,19834,354,186.650024,Exploits,1
535,0.000008,prm,INT,2,0,200,0,125000.0003,DoS,1
536,0.217978,tcp,FIN,10,6,802,268,68.814284,Exploits,1
537,0.000005,trunk-1,INT,2,0,200,0,200000.0051,Reconnaissance,1
538,0.000005,trunk-1,INT,2,0,200,0,200000.0051,DoS,1
539,0.625488,tcp,FIN,10,8,564,354,27.17878,Reconnaissance,1
540,0.000005,trunk-1,INT,2,0,200,0,200000.0051,Exploits,1
541,0.2647,tcp,FIN,10,12,2652,9188,79.335098,Exploits,1
542,0.000005,trunk-2,INT,2,0,200,0,200000.0051,Fuzzers,1
543,0.496533,tcp,FIN,10,10,962,1056,38.265331,Exploits,1
544,0.000005,trunk-2,INT,2,0,200,0,200000.0051,DoS,1
545,0.632841,tcp,FIN,10,8,564,354,26.862988,Reconnaissance,1
546,0.181007,tcp,FIN,10,6,2792,268,82.869724,Exploits,1
547,0.000005,trunk-2,INT,2,0,200,0,200000.0051,DoS,1
548,0.626981,tcp,FIN,10,8,564,354,27.114058,Reconnaissance,1
549,0.000005,trunk-2,INT,2,0,200,0,200000.0051,Exploits,1
550,1.755642,tcp,FIN,62,368,3010,474465,244.355049,Exploits,1
551,0.633985,tcp,FIN,18,18,1024,3010,55.206355,Exploits,1
552,0.000003,xns-idp,INT,2,0,200,0,333333.3215,DoS,1
553,0.18229,tcp,FIN,10,6,1006,268,82.286465,Exploits,1
554,0.844803,tcp,FIN,26,20,9199,1596,53.266858,Exploits,1
555,0.000003,xns-idp,INT,2,0,200,0,333333.3215,DoS,1
556,0.008271,udp,CON,2,2,1386,106,362.713079,Exploits,1
557,0.000003,xns-idp,INT,2,0,200,0,333333.3215,Exploits,1
558,1.122435,tcp,FIN,90,32,94429,2308,107.801345,Exploits,1
559,0.000003,leaf-1,INT,2,0,200,0,333333.3215,Reconnaissance,1
560,0.230717,tcp,FIN,10,12,802,7782,91.0206,Exploits,1
561,0.000003,leaf-1,INT,2,0,200,0,333333.3215,DoS,1
562,0.638853,tcp,FIN,10,8,564,354,26.61019,Reconnaissance,1
563,0.000003,leaf-1,INT,2,0,200,0,333333.3215,Exploits,1
564,0.248781,tcp,FIN,12,26,876,29216,148.725187,Exploits,1
565,0.000003,leaf-1,INT,2,0,200,0,333333.3215,Exploits,1
566,1.96472,tcp,FIN,22,22,1206,1638,21.88607,Exploits,1
567,0.000003,leaf-1,INT,2,0,200,0,333333.3215,Exploits,1
568,1.914575,tcp,FIN,26,26,3444,3254,26.637766,DoS,1
569,0.872915,tcp,FIN,10,8,564,354,19.474977,Reconnaissance,1
570,0.000004,leaf-2,INT,2,0,200,0,250000.0006,DoS,1
571,0.618564,tcp,FIN,12,6,4172,268,27.483009,Exploits,1
572,0.000008,irtp,INT,2,0,200,0,125000.0003,Fuzzers,1
573,0.97472,tcp,FIN,50,24,41333,2022,74.893303,Exploits,1
574,0.000008,irtp,INT,2,0,200,0,125000.0003,DoS,1
575,0.000008,irtp,INT,2,0,200,0,125000.0003,Exploits,1
576,0.285157,tcp,FIN,10,8,814,2030,59.616283,Exploits,1
577,0.000003,rdp,INT,2,0,200,0,333333.3215,Exploits,1
578,0.00001,udp,INT,2,0,322,0,100000.0025,Shellcode,1
579,0.000003,rdp,INT,2,0,200,0,333333.3215,Exploits,1
580,0.255045,tcp,FIN,10,6,2456,268,58.813151,Exploits,1
581,1.036788,tcp,FIN,20,82,1268,100496,97.416252,Exploits,1
582,0.000003,rdp,INT,2,0,200,0,333333.3215,Exploits,1
583,0.538437,tcp,FIN,10,8,518,354,31.572867,Shellcode,1
584,0.000001,udp,INT,2,0,104,0,1000000.003,Fuzzers,1
585,0.000002,udp,INT,2,0,104,0,500000.0013,Fuzzers,1
586,0.301315,tcp,FIN,10,8,812,2864,56.41936,Exploits,1
587,1.285564,tcp,FIN,12,10,1012,1688,16.335243,DoS,1
588,0.664642,tcp,FIN,10,8,564,354,25.57768,Reconnaissance,1
589,0.221558,tcp,FIN,10,6,628,268,67.702361,Shellcode,1
590,0.000009,netblt,INT,2,0,200,0,111111.1072,Analysis,1
591,0.241523,tcp,FIN,10,8,818,1796,70.386672,Exploits,1
592,0.000003,mfe-nsp,INT,2,0,200,0,333333.3215,Fuzzers,1
593,0.000003,mfe-nsp,INT,2,0,200,0,333333.3215,DoS,1
594,0.616813,tcp,FIN,26,20,9989,1712,72.95566,Exploits,1
595,0.000009,merit-inp,INT,2,0,200,0,111111.1072,DoS,1
596,0.659375,tcp,FIN,10,8,564,354,25.78199,Reconnaissance,1
597,0.474746,tcp,FIN,8,10,364,5150,35.808623,Exploits,1
598,0.000008,udp,INT,2,0,104,0,125000.0003,Fuzzers,1
599,0.379524,tcp,FIN,10,6,1612,268,39.523193,Fuzzers,1
600,0.000009,3pc,INT,2,0,200,0,111111.1072,DoS,1
601,0.345819,tcp,FIN,10,6,1612,268,43.375292,Fuzzers,1
602,0.282292,tcp,FIN,10,6,1612,268,53.136467,Fuzzers,1
603,0.000009,3pc,INT,2,0,200,0,111111.1072,Exploits,1
604,0.515394,tcp,FIN,10,8,1612,354,32.984476,Fuzzers,1
605,1.760479,tcp,FIN,10,8,510,354,9.656463,Fuzzers,1
606,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
607,0.000003,idpr,INT,2,0,200,0,333333.3215,Exploits,1
608,0.724875,tcp,FIN,8,8,364,842,20.693224,Exploits,1
609,0.445359,tcp,FIN,12,8,3598,384,42.662213,Exploits,1
610,0.000009,ddp,INT,2,0,200,0,111111.1072,Reconnaissance,1
611,0.000016,udp,INT,2,0,168,0,62500.00016,Reconnaissance,1
612,0.591922,tcp,FIN,10,8,1612,354,28.720001,Fuzzers,1
613,0.000009,ddp,INT,2,0,200,0,111111.1072,DoS,1
614,1.090031,tcp,FIN,28,82,1450,86878,99.997153,Exploits,1
615,0.000009,ddp,INT,2,0,200,0,111111.1072,DoS,1
616,0.41097,tcp,FIN,10,8,940,354,41.36555,Exploits,1
617,0.000003,idpr-cmtp,INT,2,0,200,0,333333.3215,DoS,1
618,0.721878,tcp,FIN,22,20,5358,1878,56.796301,Exploits,1
619,0.000003,idpr-cmtp,INT,2,0,200,0,333333.3215,Exploits,1
620,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
621,0.851633,tcp,FIN,24,46,1132,39742,81.020814,Exploits,1
622,0.000008,tp++,INT,2,0,200,0,125000.0003,DoS,1
623,0.000008,tp++,INT,2,0,200,0,125000.0003,DoS,1
624,0.000008,tp++,INT,2,0,200,0,125000.0003,DoS,1
625,0.184412,tcp,FIN,10,6,884,268,81.339608,Exploits,1
626,0.000008,tp++,INT,2,0,200,0,125000.0003,Exploits,1
627,0.000006,udp,INT,2,0,168,0,166666.6608,Reconnaissance,1
628,0.000008,tp++,INT,2,0,200,0,125000.0003,Exploits,1
629,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
630,0.987803,tcp,FIN,10,8,2524,634,17.20991,Exploits,1
631,0.000002,ipv6,INT,2,0,200,0,500000.0013,Exploits,1
632,0.000002,ipv6,INT,2,0,200,0,500000.0013,Exploits,1
633,0.000002,ipv6,INT,2,0,200,0,500000.0013,Exploits,1
634,0.19063,tcp,FIN,10,6,934,268,78.686459,Reconnaissance,1
635,0.000009,sdrp,INT,2,0,200,0,111111.1072,Analysis,1
636,0.240515,tcp,FIN,10,12,800,7212,87.312644,Exploits,1
637,0.000009,sdrp,INT,2,0,200,0,111111.1072,DoS,1
638,0.263627,tcp,FIN,12,24,916,26010,132.76334,Exploits,1
639,0.000009,sdrp,INT,2,0,200,0,111111.1072,Exploits,1
640,0.287987,tcp,FIN,12,8,2244,2344,65.975202,Exploits,1
641,0.000009,ipv6-frag,INT,2,0,200,0,111111.1072,Reconnaissance,1
642,0.633155,tcp,FIN,10,8,564,354,26.849666,Reconnaissance,1
643,0.000009,ipv6-frag,INT,2,0,200,0,111111.1072,DoS,1
644,1.276288,tcp,FIN,136,36,155333,2544,133.982295,Exploits,1
645,0.000009,ipv6-frag,INT,2,0,200,0,111111.1072,Exploits,1
646,0.72675,tcp,FIN,22,46,1178,41228,92.19126,Exploits,1
647,0.000009,ipv6-frag,INT,2,0,200,0,111111.1072,Exploits,1
648,0.000008,udp,INT,2,0,168,0,125000.0003,Reconnaissance,1
649,0.000009,ipv6-route,INT,2,0,200,0,111111.1072,DoS,1
650,0.20765,tcp,FIN,10,12,818,9134,101.131709,Exploits,1
651,0.000009,ipv6-route,INT,2,0,200,0,111111.1072,DoS,1
652,0.671838,tcp,FIN,10,8,564,354,25.30372,Reconnaissance,1
653,0.000009,ipv6-route,INT,2,0,200,0,111111.1072,Exploits,1
654,0.365988,tcp,FIN,30,14,25914,764,117.490195,Fuzzers,1
655,0.000003,idrp,INT,2,0,200,0,333333.3215,Analysis,1
656,0.000004,udp,INT,2,0,168,0,250000.0006,Reconnaissance,1
657,0.000003,idrp,INT,2,0,200,0,333333.3215,DoS,1
658,0.765067,tcp,FIN,32,14,25556,728,58.818379,Fuzzers,1
659,1.103479,tcp,FIN,22,22,1166,1638,38.967664,Exploits,1
660,0.000003,gre,INT,2,0,200,0,333333.3215,DoS,1
661,1.2007,tcp,FIN,26,68,1382,69734,77.454815,Exploits,1
662,0.000009,mhrp,INT,2,0,200,0,111111.1072,Analysis,1
663,0.668237,tcp,FIN,32,12,27608,642,64.34843,Fuzzers,1
664,0.000009,mhrp,INT,2,0,200,0,111111.1072,DoS,1
665,1.002146,tcp,FIN,32,18,28122,936,48.895071,Fuzzers,1
666,0.000009,mhrp,INT,2,0,200,0,111111.1072,Exploits,1
667,1.021487,tcp,FIN,10,8,564,354,16.642405,Reconnaissance,1
668,0.000009,i-nlsp,INT,2,0,200,0,111111.1072,DoS,1
669,0.000009,i-nlsp,INT,2,0,200,0,111111.1072,Exploits,1
670,2.055093,tcp,FIN,22,22,1166,1612,20.923627,Exploits,1
671,1.7093,tcp,FIN,22,22,1186,1658,25.156496,Exploits,1
672,0.697296,tcp,FIN,10,8,526,354,24.37989,Fuzzers,1
673,1.602192,tcp,FIN,28,20,14552,1642,29.33481,Exploits,1
674,7.200432,rvd,INT,4,0,400,0,0.416642,Analysis,1
675,0.819005,tcp,FIN,10,8,564,354,20.756894,Reconnaissance,1
676,7.200432,rvd,INT,4,0,400,0,0.416642,DoS,1
677,4.273954,tcp,FIN,32,16,26316,1596,10.996843,DoS,1
678,0.534465,tcp,FIN,10,8,2508,354,31.807508,Exploits,1
679,7.200432,rvd,INT,4,0,400,0,0.416642,Exploits,1
680,0.000009,udp,INT,2,0,702,0,111111.1072,DoS,1
681,0.000008,mobile,INT,2,0,200,0,125000.0003,Analysis,1
682,0.000004,udp,INT,2,0,168,0,250000.0006,Reconnaissance,1
683,0.000008,mobile,INT,2,0,200,0,125000.0003,DoS,1
684,0.239718,tcp,FIN,10,6,2682,268,62.573523,Exploits,1
685,0.000008,mobile,INT,2,0,200,0,125000.0003,DoS,1
686,0.264001,tcp,FIN,10,10,828,3730,71.969421,Exploits,1
687,0.000008,mobile,INT,2,0,200,0,125000.0003,Exploits,1
688,0.00001,udp,INT,2,0,144,0,100000.0025,Shellcode,1
689,0.000008,mobile,INT,2,0,200,0,125000.0003,Exploits,1
690,0.184411,tcp,FIN,10,6,1552,268,81.340048,Exploits,1
691,0.000007,narp,INT,2,0,200,0,142857.1409,Analysis,1
692,0.454072,tcp,FIN,10,8,830,354,37.438997,Reconnaissance,1
693,0.316553,tcp,FIN,12,8,2272,392,60.021545,Exploits,1
694,0.237768,tcp,FIN,10,8,454,410,71.498269,Backdoor,1
695,0.000032,udp,INT,2,0,168,0,31250.00008,Reconnaissance,1
696,0.182122,tcp,FIN,10,6,792,268,82.362369,Reconnaissance,1
697,0.000007,narp,INT,2,0,200,0,142857.1409,DoS,1
698,0.192723,tcp,FIN,10,6,1046,268,77.831912,Exploits,1
699,0.000007,narp,INT,2,0,200,0,142857.1409,Exploits,1
700,0.921987,ospf,INT,20,0,1280,0,20.607666,DoS,1
701,0.921987,ospf,INT,20,0,1280,0,20.607666,DoS,1
702,0.000009,skip,INT,2,0,200,0,111111.1072,DoS,1
703,0.921987,ospf,INT,20,0,1280,0,20.607666,Exploits,1
704,0.000009,skip,INT,2,0,200,0,111111.1072,DoS,1
705,0.921987,ospf,INT,20,0,1280,0,20.607666,Exploits,1
706,0.000008,tlsp,INT,2,0,200,0,125000.0003,Fuzzers,1
707,0.000009,sctp,INT,2,0,104,0,111111.1072,DoS,1
708,0.000009,sctp,INT,2,0,104,0,111111.1072,DoS,1
709,0.000008,tlsp,INT,2,0,200,0,125000.0003,Exploits,1
710,0.000009,gre,INT,2,0,156,0,111111.1072,DoS,1
711,0.000008,ipv6-no,INT,2,0,200,0,125000.0003,DoS,1
712,0.251427,tcp,FIN,10,6,1902,268,59.659465,Exploits,1
713,0.000008,any,INT,2,0,200,0,125000.0003,Exploits,1
714,1.327353,tcp,FIN,32,116,1640,133010,110.746727,Exploits,1
715,0.000008,any,INT,2,0,200,0,125000.0003,Exploits,1
716,0.644901,tcp,FIN,18,16,2716,1106,51.170647,Exploits,1
717,9.84468,tcp,FIN,30,30,4130,2176,5.993085,Exploits,1
718,0.000005,ipv6-opts,INT,2,0,200,0,200000.0051,DoS,1
719,0.332004,tcp,FIN,10,6,852,268,45.180177,Exploits,1
720,0.873863,tcp,FIN,14,6,6806,268,21.742539,Fuzzers,1
721,8.550902,tcp,FIN,118,42,116243,2818,18.594529,Exploits,1
722,0.000009,cftp,INT,2,0,200,0,111111.1072,Reconnaissance,1
723,1.459835,tcp,FIN,22,38,1062,30862,40.415525,Exploits,1
724,0.347434,tcp,FIN,10,6,724,268,43.173666,Shellcode,1
725,0.000009,cftp,INT,2,0,200,0,111111.1072,Exploits,1
726,0.000009,cftp,INT,2,0,200,0,111111.1072,Exploits,1
727,0.639309,tcp,FIN,10,8,564,354,26.591211,Reconnaissance,1
728,0.000009,any,INT,2,0,200,0,111111.1072,Exploits,1
729,0.781391,tcp,FIN,22,18,5432,2230,49.91099,Exploits,1
730,0.000009,any,INT,2,0,200,0,111111.1072,Exploits,1
731,0.639483,tcp,FIN,18,20,1006,6196,57.859242,Exploits,1
732,0.000008,sat-expak,INT,2,0,200,0,125000.0003,Fuzzers,1
733,0.000008,sat-expak,INT,2,0,200,0,125000.0003,DoS,1
734,0.000009,udp,INT,2,0,168,0,111111.1072,Reconnaissance,1
735,0.000008,sat-expak,INT,2,0,200,0,125000.0003,DoS,1
736,0.266376,tcp,FIN,10,8,848,1014,63.819566,DoS,1
737,0.000003,ippc,INT,2,0,200,0,333333.3215,DoS,1
738,0.631712,tcp,FIN,10,8,564,354,26.910997,Reconnaissance,1
739,0.000009,kryptolan,INT,2,0,200,0,111111.1072,Analysis,1
740,0.247074,tcp,FIN,10,8,2554,498,68.805299,Exploits,1
741,0.000009,kryptolan,INT,2,0,200,0,111111.1072,DoS,1
742,0.246724,tcp,FIN,10,14,828,9642,93.221578,Exploits,1
743,0.978975,tcp,FIN,72,26,72696,2138,99.083225,Exploits,1
744,0.000005,any,INT,2,0,200,0,200000.0051,DoS,1
745,1.028503,tcp,FIN,88,30,93934,2112,113.757575,Exploits,1
746,0.000005,any,INT,2,0,200,0,200000.0051,Exploits,1
747,0.489758,ospf,INT,20,0,1040,0,38.794669,DoS,1
748,0.000005,any,INT,2,0,200,0,200000.0051,Exploits,1
749,0.489758,ospf,INT,20,0,1040,0,38.794669,Exploits,1
750,0.719178,tcp,FIN,36,22,26282,1846,79.25715,Exploits,1
751,0.188718,tcp,FIN,10,6,874,268,79.483672,Reconnaissance,1
752,1.336532,tcp,FIN,10,8,694,354,12.719486,Fuzzers,1
753,0.257473,tcp,FIN,10,8,784,1584,66.026343,Exploits,1
754,0.000008,sat-mon,INT,2,0,200,0,125000.0003,DoS,1
755,0.631209,tcp,FIN,8,8,364,724,23.763919,Exploits,1
756,0.000008,sat-mon,INT,2,0,200,0,125000.0003,DoS,1
757,0.212323,tcp,FIN,10,8,824,1418,80.066693,Exploits,1
758,0.000002,udp,INT,2,0,168,0,500000.0013,Reconnaissance,1
759,0.000008,cpnx,INT,2,0,200,0,125000.0003,DoS,1
760,0.203724,tcp,FIN,10,8,744,944,83.446232,DoS,1
761,0.000008,cpnx,INT,2,0,200,0,125000.0003,DoS,1
762,1.068803,tcp,FIN,22,22,1190,1644,40.231925,Exploits,1
763,0.256406,tcp,FIN,10,8,824,1384,66.301098,Exploits,1
764,0.000008,cpnx,INT,2,0,200,0,125000.0003,Exploits,1
765,1.244202,ospf,INT,28,0,3024,0,21.700656,Reconnaissance,1
766,1.244202,ospf,INT,28,0,3024,0,21.700656,DoS,1
767,1.244202,ospf,INT,28,0,3024,0,21.700656,Exploits,1
768,0.000003,wsn,INT,2,0,200,0,333333.3215,Reconnaissance,1
769,0.563572,tcp,FIN,36,22,25146,1724,101.140584,Exploits,1
770,0.190494,tcp,FIN,10,6,1246,268,78.742637,Exploits,1
771,0.000003,wsn,INT,2,0,200,0,333333.3215,DoS,1
772,0.734875,tcp,FIN,10,8,564,354,23.133185,Reconnaissance,1
773,0.000008,pvp,INT,2,0,200,0,125000.0003,Reconnaissance,1
774,0.256281,tcp,FIN,10,6,2550,268,58.529507,Fuzzers,1
775,32.550049,tcp,FIN,20,14,2032,622,1.013823,Fuzzers,1
776,0.000008,pvp,INT,2,0,200,0,125000.0003,DoS,1
777,0.313243,tcp,FIN,10,6,502,268,47.886146,Fuzzers,1
778,0.000008,pvp,INT,2,0,200,0,125000.0003,Exploits,1
779,0.454986,tcp,FIN,10,6,578,268,32.968047,Fuzzers,1
780,2.032866,tcp,FIN,22,22,1186,1602,21.152403,Exploits,1
781,0.000008,pvp,INT,2,0,200,0,125000.0003,Exploits,1
782,0.648226,tcp,FIN,10,6,488,268,23.140077,Fuzzers,1
783,0.000009,udp,INT,2,0,224,0,111111.1072,Shellcode,1
